0,0,67
0,1,17
0,2,112
0,3,7
0,4,88
0,5,58
0,6,93
1,0,34
1,1,112
1,2,112
1,4,38
1,5,130
1,6,34
2,0,32
2,1,32
2,2,10
2,4,83
2,5,72
2,6,45
3,0,82
3,1,18
3,2,103
3,4,113
3,5,18
3,6,61
4,0,87
4,1,131
4,2,13
4,4,29
4,5,122
4,6,119
5,0,119
5,1,138
5,2,138
5,3,138
5,4,54
5,5,54
5,6,113
6,0,63
6,1,99
6,2,37
6,3,1
6,4,58
6,5,85
6,6,103
7,0,4
7,1,100
7,2,66
7,4,142
7,5,130
7,6,57
8,0,106
8,1,95
8,2,57
8,3,31
8,4,56
8,5,42
8,6,0
9,0,49
9,1,90
9,2,49
9,3,26
9,4,35
9,5,35
9,6,64
10,0,132
10,1,26
10,2,104
10,3,132
10,4,104
10,5,132
10,6,3
11,0,43
11,1,56
11,3,43
11,4,123
11,5,102
11,6,56
11,7,123
12,0,98
12,1,33
12,2,65
12,3,17
12,4,65
12,5,2
12,6,33
13,0,148
13,1,131
13,2,148
13,4,131
13,5,148
13,6,137
14,0,96
14,1,118
14,2,87
14,4,34
14,5,96
14,6,118
15,0,19
15,1,97
15,2,125
15,4,125
15,5,149
15,6,93
16,0,91
16,1,46
16,2,80
16,4,91
16,5,122
16,6,70
17,0,23
17,1,73
17,2,111
17,4,41
17,5,73
17,6,12
18,0,6
18,2,31
18,4,57
18,5,149
18,6,57
19,0,115
19,1,89
19,2,52
19,4,136
19,5,136
19,6,2
20,0,139
20,1,139
20,2,47
20,4,106
20,5,139
20,6,60
21,0,123
21,1,126
21,2,126
21,3,129
21,4,126
21,5,129
21,6,129
22,0,0
22,1,74
22,2,74
22,4,92
22,5,142
22,6,51
23,0,83
23,1,12
23,2,16
23,3,27
23,4,27
23,5,40
23,6,16
24,0,64
24,1,12
24,2,121
24,3,120
24,4,121
24,5,120
24,6,36
25,0,133
25,2,133
25,4,147
25,5,147
25,6,133
26,0,86
26,1,107
26,2,107
26,4,44
26,5,115
26,6,86
27,0,94
27,1,41
27,2,46
27,4,84
27,5,55
27,6,84
28,0,135
28,1,135
28,2,109
28,3,135
28,4,144
28,5,144
28,6,109
29,0,60
29,1,134
29,2,20
29,4,50
29,5,134
29,6,134
30,0,14
30,2,121
30,4,124
30,5,124
30,6,14
31,0,81
31,2,114
31,3,11
31,4,81
31,5,61
31,6,110
32,0,48
32,1,30
32,2,51
32,3,51
32,4,30
32,5,29
32,6,5
33,0,74
33,1,75
33,2,75
33,4,21
33,5,13
33,6,6
34,0,68
34,1,110
34,2,68
34,4,78
34,5,68
34,6,50
35,0,128
35,1,116
35,3,128
35,4,109
35,5,128
35,6,116
36,0,22
36,1,71
36,2,76
36,4,9
36,5,133
36,6,22
37,0,24
37,2,28
37,3,137
37,4,28
37,5,137
37,6,24
38,0,8
38,1,49
38,2,90
38,4,101
38,5,101
38,6,8
39,0,77
39,1,23
39,2,1
39,3,25
39,4,23
39,5,77
39,6,25
40,0,59
40,1,140
40,2,140
40,4,140
40,5,59
40,6,59
41,0,15
41,1,20
41,2,105
41,4,143
41,5,143
41,6,15
42,0,63
42,1,63
42,4,69
42,5,69
42,6,63
43,0,39
43,1,16
43,2,32
43,4,52
43,5,45
43,6,52
44,0,37
44,1,145
44,2,145
44,3,145
44,4,127
44,5,127
44,6,37
45,0,89
45,2,98
45,4,98
45,5,89
45,6,98
46,0,141
46,1,53
46,2,141
46,4,33
46,5,141
46,6,141
47,0,117
47,1,146
47,2,48
47,3,5
47,4,5
47,5,146
47,6,84
48,0,11
48,4,39
48,5,62
48,6,39
49,0,108
49,1,92
49,2,79
49,4,14
49,5,79
49,6,108
