0,0,15
0,1,23
0,3,2
0,4,4
0,5,22
0,6,15
1,6,4
2,0,24
2,1,17
2,3,9
2,4,16
2,5,37
2,6,9
3,0,45
3,1,45
3,2,25
3,4,26
3,5,45
3,6,45
4,0,12
4,1,15
4,4,12
4,5,10
4,6,15
5,0,18
5,1,18
5,3,48
5,4,7
5,5,48
5,6,18
6,0,36
6,1,33
6,2,25
6,3,8
6,4,22
6,5,36
6,6,1
7,0,21
7,1,21
7,3,30
7,4,21
7,5,39
7,6,21
8,0,42
8,1,6
8,4,42
8,5,20
8,6,35
9,0,30
9,1,13
9,4,1
9,5,30
9,6,28
11,6,7
14,6,0
16,6,10
17,0,41
17,1,5
17,4,5
17,5,41
17,6,41
24,0,40
24,1,41
24,4,40
24,5,40
24,6,28
25,0,34
25,1,29
25,3,34
25,4,38
25,5,34
25,6,29
29,0,37
29,4,37
29,5,14
29,6,24
32,0,43
32,1,15
32,3,43
32,4,18
32,5,43
32,6,48
35,0,42
35,1,29
35,4,42
35,5,38
35,6,38
37,0,31
37,1,20
37,3,39
37,4,31
37,5,31
37,6,39
38,0,6
38,1,13
38,4,35
38,5,35
38,6,13
39,0,49
39,3,49
39,4,19
39,5,49
39,6,19
40,0,44
40,1,11
40,3,44
40,4,44
40,5,23
40,6,6
41,0,46
41,1,46
41,4,36
41,5,46
41,6,46
42,1,33
42,4,33
42,5,27
42,6,27
43,0,47
43,1,3
43,3,16
43,4,47
43,5,47
43,6,9
47,6,12
48,0,26
48,1,3
48,4,32
48,5,32
48,6,32
